date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-06-22 00:00:00+05:30,13832.1900,1351.1900,12481.0000,8648.8100,10000.0000,0.0000,3832.1900,0.0000,3832.1900,13832.1900,0.0000,0.0000,-154.0000,0.9000,0.9000,12481.0000,12481.0000,12481.0000,0.0000,1,0,-0.0110,0.3832,0.3576,-0.0706,2.5137,0.4007,8733.0844,-0.0149,0.005071307687991319,0.7147728901600047
2022-06-23 00:00:00+05:30,13775.8400,1351.1900,12424.6500,8648.8100,10000.0000,0.0000,3775.8400,0.0000,3775.8400,13775.8400,0.0000,0.0000,-56.3500,0.9000,0.9000,12424.6500,12424.6500,12424.6500,0.0000,1,0,-0.0041,0.3776,0.3561,-0.0743,2.3925,0.4010,8833.1391,0.0115,0.00491833130724023,0.6907362827707383
2022-06-24 00:00:00+05:30,13900.7900,1351.1900,12549.6000,8648.8100,10000.0000,0.0000,3900.7900,0.0000,3900.7900,13900.7900,0.0000,0.0000,124.9500,0.9000,0.9000,12549.6000,12549.6000,12549.6000,0.0000,1,0,0.0091,0.3901,0.3548,-0.0659,2.5353,0.4007,8901.9781,0.0078,0.004881605265212241,0.6891934627402175
2022-06-27 00:00:00+05:30,14014.1900,1351.1900,12663.0000,8648.8100,10000.0000,0.0000,4014.1900,0.0000,4014.1900,14014.1900,0.0000,0.0000,113.4000,0.9000,0.9000,12663.0000,12663.0000,12663.0000,0.0000,1,0,0.0082,0.4014,0.3535,-0.0583,2.5548,0.4008,8979.7481,0.0087,0.005082765959547403,0.6990528644037216
2022-06-28 00:00:00+05:30,13935.7900,1351.1900,12584.6000,8648.8100,10000.0000,0.0000,3935.7900,0.0000,3935.7900,13935.7900,0.0000,0.0000,-78.4000,0.9000,0.9000,12584.6000,12584.6000,12584.6000,0.0000,1,0,-0.0056,0.3936,0.3521,-0.0636,1.9919,0.3871,9001.6643,0.0024,0.004948064571736509,0.6980795431838056
2022-06-29 00:00:00+05:30,13824.4900,1351.1900,12473.3000,8648.8100,10000.0000,0.0000,3824.4900,0.0000,3824.4900,13824.4900,0.0000,0.0000,-111.3000,0.9000,0.9000,12473.3000,12473.3000,12473.3000,0.0000,1,0,-0.0080,0.3824,0.3508,-0.0711,1.7268,0.3867,8950.0350,-0.0057,0.003979835489746926,0.6944408499367756
2022-06-30 00:00:00+05:30,13706.1900,1351.1900,12355.0000,8648.8100,10000.0000,0.0000,3706.1900,0.0000,3706.1900,13706.1900,0.0000,0.0000,-118.3000,0.9000,0.9000,12355.0000,12355.0000,12355.0000,0.0000,1,0,-0.0086,0.3706,0.3496,-0.0790,1.3856,0.3850,8922.9304,-0.0030,0.0037354341731866744,0.6896210480045311
2022-07-01 00:00:00+05:30,13512.9900,1351.1900,12161.8000,8648.8100,10000.0000,0.0000,3512.9900,0.0000,3512.9900,13512.9900,0.0000,0.0000,-193.2000,0.9000,0.9000,12161.8000,12161.8000,12161.8000,0.0000,1,0,-0.0141,0.3513,0.3488,-0.0920,1.3138,0.3859,8938.8643,0.0018,0.003271123646534079,0.6654470844113758
2022-07-04 00:00:00+05:30,13845.8400,1351.1900,12494.6500,8648.8100,10000.0000,0.0000,3845.8400,0.0000,3845.8400,13845.8400,0.0000,0.0000,332.8500,0.9000,0.9000,12494.6500,12494.6500,12494.6500,0.0000,1,0,0.0246,0.3846,0.3492,-0.0696,1.5325,0.3886,8975.8071,0.0041,0.0037130643956518987,0.6753755869275231
2022-07-05 00:00:00+05:30,13670.8400,1351.1900,12319.6500,8648.8100,10000.0000,0.0000,3670.8400,0.0000,3670.8400,13670.8400,0.0000,0.0000,-175.0000,0.9000,0.9000,12319.6500,12319.6500,12319.6500,0.0000,1,0,-0.0126,0.3671,0.3483,-0.0814,1.2281,0.3888,8959.2495,-0.0018,0.003393920014678041,0.6783170119501196
2022-07-06 00:00:00+05:30,13580.1900,1351.1900,12229.0000,8648.8100,10000.0000,0.0000,3580.1900,0.0000,3580.1900,13580.1900,0.0000,0.0000,-90.6500,0.9000,0.9000,12229.0000,12229.0000,12229.0000,0.0000,1,0,-0.0066,0.3580,0.3471,-0.0875,0.9237,0.3869,9077.2511,0.0132,0.002766687358394992,0.6597687554471593
2022-07-07 00:00:00+05:30,13432.4900,1351.1900,12081.3000,8648.8100,10000.0000,0.0000,3432.4900,0.0000,3432.4900,13432.4900,0.0000,0.0000,-147.7000,0.9000,0.9000,12081.3000,12081.3000,12081.3000,0.0000,1,0,-0.0109,0.3432,0.3461,-0.0974,0.4476,0.3819,9151.4487,0.0082,0.00217198540981477,0.6233250706994651
2022-07-08 00:00:00+05:30,13531.1900,1351.1900,12180.0000,8648.8100,10000.0000,0.0000,3531.1900,0.0000,3531.1900,13531.1900,0.0000,0.0000,98.7000,0.9000,0.9000,12180.0000,12180.0000,12180.0000,0.0000,1,0,0.0073,0.3531,0.3449,-0.0908,0.6028,0.3818,9196.0182,0.0049,0.0016549646842596078,0.6468060868427884
2022-07-11 00:00:00+05:30,13566.1900,1351.1900,12215.0000,8648.8100,10000.0000,0.0000,3566.1900,0.0000,3566.1900,13566.1900,0.0000,0.0000,35.0000,0.9000,0.9000,12215.0000,12215.0000,12215.0000,0.0000,1,0,0.0026,0.3566,0.3436,-0.0884,0.5493,0.3816,9185.5563,-0.0011,0.0017225236478243503,0.6444787552089961
2022-07-12 00:00:00+05:30,13537.8400,1351.1900,12186.6500,8648.8100,10000.0000,0.0000,3537.8400,0.0000,3537.8400,13537.8400,0.0000,0.0000,-28.3500,0.9000,0.9000,12186.6500,12186.6500,12186.6500,0.0000,1,0,-0.0021,0.3538,0.3423,-0.0903,0.1930,0.3765,9094.0923,-0.0100,0.0016372526112269918,0.6433962068107243
2022-07-13 00:00:00+05:30,13425.8400,1351.1900,12074.6500,8648.8100,10000.0000,0.0000,3425.8400,0.0000,3425.8400,13425.8400,0.0000,0.0000,-112.0000,0.9000,0.9000,12074.6500,12074.6500,12074.6500,0.0000,1,0,-0.0083,0.3426,0.3412,-0.0979,0.4926,0.3700,9058.9356,-0.0039,0.0009517761331645712,0.7143524941435746
2022-07-14 00:00:00+05:30,13461.1900,1351.1900,12110.0000,8648.8100,10000.0000,0.0000,3461.1900,0.0000,3461.1900,13461.1900,0.0000,0.0000,35.3500,0.9000,0.9000,12110.0000,12110.0000,12110.0000,0.0000,1,0,0.0026,0.3461,0.3399,-0.0955,0.5017,0.3700,9043.1718,-0.0017,0.001322352492407268,0.6669167382700552
2022-07-15 00:00:00+05:30,13426.1900,1351.1900,12075.0000,8648.8100,10000.0000,0.0000,3426.1900,0.0000,3426.1900,13426.1900,0.0000,0.0000,-35.0000,0.9000,0.9000,12075.0000,12075.0000,12075.0000,0.0000,1,0,-0.0026,0.3426,0.3386,-0.0978,0.4766,0.3701,9102.6546,0.0066,0.001376001427520529,0.6824196796861317
2022-07-18 00:00:00+05:30,13804.1900,1351.1900,12453.0000,8648.8100,10000.0000,0.0000,3804.1900,0.0000,3804.1900,13804.1900,0.0000,0.0000,378.0000,0.9000,0.9000,12453.0000,12453.0000,12453.0000,0.0000,1,0,0.0282,0.3804,0.3395,-0.0724,0.7473,0.3743,9232.2523,0.0142,0.0019057513589652102,0.7379041821976314
2022-07-19 00:00:00+05:30,14141.5900,1351.1900,12790.4000,8648.8100,10000.0000,0.0000,4141.5900,0.0000,4141.5900,14141.5900,0.0000,0.0000,337.4000,0.9000,0.9000,12790.4000,12790.4000,12790.4000,0.0000,1,0,0.0244,0.4142,0.3399,-0.0498,1.3287,0.3727,9259.4136,0.0029,0.002071853533905668,0.765655084184784
2022-07-20 00:00:00+05:30,14126.1900,1351.1900,12775.0000,8648.8100,10000.0000,0.0000,4126.1900,0.0000,4126.1900,14126.1900,0.0000,0.0000,-15.4000,0.9000,0.9000,12775.0000,12775.0000,12775.0000,0.0000,1,0,-0.0011,0.4126,0.3387,-0.0508,1.2399,0.3726,9353.8263,0.0102,0.002213251497776638,0.7235360708239778
2022-07-21 00:00:00+05:30,14266.1900,1351.1900,12915.0000,8648.8100,10000.0000,0.0000,4266.1900,0.0000,4266.1900,14266.1900,0.0000,0.0000,140.0000,0.9100,0.9100,12915.0000,12915.0000,12915.0000,0.0000,1,0,0.0099,0.4266,0.3377,-0.0414,1.3868,0.3728,9418.4692,0.0069,0.002339972069876863,0.7342121684938805
2022-07-22 00:00:00+05:30,14448.1900,1351.1900,13097.0000,8648.8100,10000.0000,0.0000,4448.1900,0.0000,4448.1900,14448.1900,0.0000,0.0000,182.0000,0.9100,0.9100,13097.0000,13097.0000,13097.0000,0.0000,1,0,0.0128,0.4448,0.3369,-0.0292,1.5917,0.3731,9477.7251,0.0063,0.002413603493750292,0.7409012509829598
2022-07-25 00:00:00+05:30,14665.1900,1351.1900,13314.0000,8648.8100,10000.0000,0.0000,4665.1900,0.0000,4665.1900,14665.1900,0.0000,0.0000,217.0000,0.9100,0.9100,13314.0000,13314.0000,13314.0000,0.0000,1,0,0.0150,0.4665,0.3363,-0.0146,1.9865,0.3713,9418.6109,-0.0062,0.0029703410766568875,0.7535646607153571
2022-07-26 00:00:00+05:30,14524.4900,1351.1900,13173.3000,8648.8100,10000.0000,0.0000,4524.4900,0.0000,4524.4900,14524.4900,0.0000,0.0000,-140.7000,0.9100,0.9100,13173.3000,13173.3000,13173.3000,0.0000,1,0,-0.0096,0.4524,0.3354,-0.0240,1.9926,0.3712,9337.2403,-0.0086,0.0031442052357591246,0.7458259939350229
2022-07-27 00:00:00+05:30,14924.1900,1351.1900,13573.0000,8648.8100,10000.0000,0.0000,4924.1900,0.0000,4924.1900,14924.1900,0.0000,0.0000,399.7000,0.9100,0.9100,13573.0000,13573.0000,13573.0000,0.0000,1,0,0.0275,0.4924,0.3362,0.0000,2.2258,0.3746,9437.1532,0.0107,0.003603136329775696,0.7656720865201178
2022-07-28 00:00:00+05:30,15589.1900,1351.1900,14238.0000,8648.8100,10000.0000,0.0000,5589.1900,0.0000,5589.1900,15589.1900,0.0000,0.0000,665.0000,0.9100,0.9100,14238.0000,14238.0000,14238.0000,0.0000,1,0,0.0446,0.5589,0.3402,0.0000,2.5923,0.3840,9595.5283,0.0168,0.0037355824188134968,0.8794151858405272
2022-07-29 00:00:00+05:30,15554.1900,1351.1900,14203.0000,8648.8100,10000.0000,0.0000,5554.1900,0.0000,5554.1900,15554.1900,0.0000,0.0000,-35.0000,0.9100,0.9100,14203.0000,14203.0000,14203.0000,0.0000,1,0,-0.0022,0.5554,0.3390,-0.0022,2.6503,0.3835,9729.2937,0.0139,0.003392889015079126,0.8489645709608417
2022-08-01 00:00:00+05:30,15568.1900,1351.1900,14217.0000,8648.8100,10000.0000,0.0000,5568.1900,0.0000,5568.1900,15568.1900,0.0000,0.0000,14.0000,0.9100,0.9100,14217.0000,14217.0000,14217.0000,0.0000,1,0,0.0009,0.5568,0.3378,-0.0013,2.7859,0.3823,9827.7040,0.0101,0.0032023759220844807,0.8378966979434692
2022-08-02 00:00:00+05:30,15701.1900,1351.1900,14350.0000,8648.8100,10000.0000,0.0000,5701.1900,0.0000,5701.1900,15701.1900,0.0000,0.0000,133.0000,0.9100,0.9100,14350.0000,14350.0000,14350.0000,0.0000,1,0,0.0085,0.5701,0.3368,0.0000,2.9864,0.3814,9806.9219,-0.0021,0.0034494932795256566,0.8263669929843492
2022-08-03 00:00:00+05:30,15529.3400,1351.1900,14178.1500,8648.8100,10000.0000,0.0000,5529.3400,0.0000,5529.3400,15529.3400,0.0000,0.0000,-171.8500,0.9100,0.9100,14178.1500,14178.1500,14178.1500,0.0000,1,0,-0.0109,0.5529,0.3360,-0.0109,2.8050,0.3827,9862.5204,0.0057,0.0032822056667752876,0.8078077372422426
2022-08-04 00:00:00+05:30,15372.1900,1351.1900,14021.0000,8648.8100,10000.0000,0.0000,5372.1900,0.0000,5372.1900,15372.1900,0.0000,0.0000,-157.1500,0.9100,0.9100,14021.0000,14021.0000,14021.0000,0.0000,1,0,-0.0101,0.5372,0.3351,-0.0210,2.9354,0.3805,9846.1329,-0.0017,0.003051208802392624,0.8127207160908388
2022-08-05 00:00:00+05:30,15406.4900,1351.1900,14055.3000,8648.8100,10000.0000,0.0000,5406.4900,0.0000,5406.4900,15406.4900,0.0000,0.0000,34.3000,0.9100,0.9100,14055.3000,14055.3000,14055.3000,0.0000,1,0,0.0022,0.5406,0.3340,-0.0188,3.0981,0.3790,9860.3373,0.0014,0.0031197395550831833,0.796309174802168
2022-08-08 00:00:00+05:30,16429.1900,1351.1900,15078.0000,8648.8100,10000.0000,0.0000,6429.1900,0.0000,6429.1900,16429.1900,0.0000,0.0000,1022.7000,0.9200,0.9200,15078.0000,15078.0000,15078.0000,0.0000,1,0,0.0664,0.6429,0.3438,0.0000,3.1097,0.3805,9939.0429,0.0080,0.004169304856586835,0.8377684853850819
2022-08-10 00:00:00+05:30,16576.1900,1351.1900,15225.0000,8648.8100,10000.0000,0.0000,6576.1900,0.0000,6576.1900,16576.1900,0.0000,0.0000,147.0000,0.9200,0.9200,15225.0000,15225.0000,15225.0000,0.0000,1,0,0.0089,0.6576,0.3429,0.0000,2.8409,0.3745,9936.7180,-0.0002,0.0034115377929832954,0.8008066972297365
2022-08-11 00:00:00+05:30,17200.9400,1351.1900,15849.7500,8648.8100,10000.0000,0.0000,7200.9400,0.0000,7200.9400,17200.9400,0.0000,0.0000,624.7500,0.9200,0.9200,15849.7500,15849.7500,15849.7500,0.0000,1,0,0.0377,0.7201,0.3452,0.0000,3.1695,0.3807,10001.8712,0.0066,0.003712784085104761,0.7740476354106958
2022-08-12 00:00:00+05:30,17325.1900,1351.1900,15974.0000,8648.8100,10000.0000,0.0000,7325.1900,0.0000,7325.1900,17325.1900,0.0000,0.0000,124.2500,0.9200,0.9200,15974.0000,15974.0000,15974.0000,0.0000,1,0,0.0072,0.7325,0.3442,0.0000,3.1957,0.3807,10035.8938,0.0034,0.0037071575157491604,0.7748311951718695
2022-08-16 00:00:00+05:30,17402.1900,1351.1900,16051.0000,8648.8100,10000.0000,0.0000,7402.1900,0.0000,7402.1900,17402.1900,0.0000,0.0000,77.0000,0.9200,0.9200,16051.0000,16051.0000,16051.0000,0.0000,1,0,0.0044,0.7402,0.3431,0.0000,2.9211,0.3764,10109.4109,0.0073,0.0030658807823894076,0.8788206016737308
2022-08-17 00:00:00+05:30,17378.7400,1351.1900,16027.5500,8648.8100,10000.0000,0.0000,7378.7400,0.0000,7378.7400,17378.7400,0.0000,0.0000,-23.4500,0.9200,0.9200,16027.5500,16027.5500,16027.5500,0.0000,1,0,-0.0013,0.7379,0.3420,-0.0013,2.6128,0.3732,10166.5405,0.0057,0.002894481671648301,0.8482552469539792
2022-08-18 00:00:00+05:30,17570.1900,1351.1900,16219.0000,8648.8100,10000.0000,0.0000,7570.1900,0.0000,7570.1900,17570.1900,0.0000,0.0000,191.4500,0.9200,0.9200,16219.0000,16219.0000,16219.0000,0.0000,1,0,0.0110,0.7570,0.3412,0.0000,2.9261,0.3713,10186.6138,0.0020,0.0024282519617305435,0.8935067338402845
2022-08-19 00:00:00+05:30,17045.1900,1351.1900,15694.0000,8648.8100,10000.0000,0.0000,7045.1900,0.0000,7045.1900,17045.1900,0.0000,0.0000,-525.0000,0.9200,0.9200,15694.0000,15694.0000,15694.0000,0.0000,1,0,-0.0299,0.7045,0.3422,-0.0299,2.6978,0.3763,10052.6499,-0.0132,0.0022650115277825624,0.9394274211305963
2022-08-22 00:00:00+05:30,16926.1900,1351.1900,15575.0000,8648.8100,10000.0000,0.0000,6926.1900,0.0000,6926.1900,16926.1900,0.0000,0.0000,-119.0000,0.9200,0.9200,15575.0000,15575.0000,15575.0000,0.0000,1,0,-0.0070,0.6926,0.3412,-0.0367,2.4827,0.3766,9920.0470,-0.0132,0.0025011778637262375,0.9167244945008014
2022-08-23 00:00:00+05:30,17119.3900,1351.1900,15768.2000,8648.8100,10000.0000,0.0000,7119.3900,0.0000,7119.3900,17119.3900,0.0000,0.0000,193.2000,0.9200,0.9200,15768.2000,15768.2000,15768.2000,0.0000,1,0,0.0114,0.7119,0.3404,-0.0257,2.4848,0.3766,9994.4430,0.0075,0.0025276156982981714,0.9187071276784733
2022-08-24 00:00:00+05:30,16891.1900,1351.1900,15540.0000,8648.8100,10000.0000,0.0000,6891.1900,0.0000,6891.1900,16891.1900,0.0000,0.0000,-228.2000,0.9200,0.9200,15540.0000,15540.0000,15540.0000,0.0000,1,0,-0.0133,0.6891,0.3397,-0.0386,2.2276,0.3780,9984.2362,-0.0010,0.0022765081154030235,0.925514582616516
2022-08-25 00:00:00+05:30,16874.0400,1351.1900,15522.8500,8648.8100,10000.0000,0.0000,6874.0400,0.0000,6874.0400,16874.0400,0.0000,0.0000,-17.1500,0.9200,0.9200,15522.8500,15522.8500,15522.8500,0.0000,1,0,-0.0010,0.6874,0.3386,-0.0396,2.1583,0.3781,9927.9005,-0.0056,0.0024547838071374726,0.9644271212470988
2022-08-26 00:00:00+05:30,17269.1900,1351.1900,15918.0000,8648.8100,10000.0000,0.0000,7269.1900,0.0000,7269.1900,17269.1900,0.0000,0.0000,395.1500,0.9200,0.9200,15918.0000,15918.0000,15918.0000,0.0000,1,0,0.0234,0.7269,0.3388,-0.0171,2.0351,0.3742,9970.2586,0.0043,0.0025781067925791518,0.9865956010297686
2022-08-29 00:00:00+05:30,17399.7400,1351.1900,16048.5500,8648.8100,10000.0000,0.0000,7399.7400,0.0000,7399.7400,17399.7400,0.0000,0.0000,130.5500,0.9200,0.9200,16048.5500,16048.5500,16048.5500,0.0000,1,0,0.0076,0.7400,0.3379,-0.0097,2.1144,0.3742,9832.0135,-0.0139,0.002320461990655206,0.9537155691878532
2022-08-30 00:00:00+05:30,17395.1900,1351.1900,16044.0000,8648.8100,10000.0000,0.0000,7395.1900,0.0000,7395.1900,17395.1900,0.0000,0.0000,-4.5500,0.9200,0.9200,16044.0000,16044.0000,16044.0000,0.0000,1,0,-0.0003,0.7395,0.3369,-0.0100,2.1167,0.3742,10061.7226,0.0234,0.0021381510369439015,0.858569556729859
2022-09-01 00:00:00+05:30,17493.1900,1351.1900,16142.0000,8648.8100,10000.0000,0.0000,7493.1900,0.0000,7493.1900,17493.1900,0.0000,0.0000,98.0000,0.9200,0.9200,16142.0000,16142.0000,16142.0000,0.0000,1,0,0.0056,0.7493,0.3359,-0.0044,2.2449,0.3738,9959.1162,-0.0102,0.002361066164827413,0.8340947332188755
2022-09-02 00:00:00+05:30,17941.1900,1351.1900,16590.0000,8648.8100,10000.0000,0.0000,7941.1900,0.0000,7941.1900,17941.1900,0.0000,0.0000,448.0000,0.9200,0.9200,16590.0000,16590.0000,16590.0000,0.0000,1,0,0.0256,0.7941,0.3364,0.0000,2.4703,0.3766,9939.0429,-0.0020,0.002898626624090502,0.8179552289341179
2022-09-05 00:00:00+05:30,17982.8400,1351.1900,16631.6500,8648.8100,10000.0000,0.0000,7982.8400,0.0000,7982.8400,17982.8400,0.0000,0.0000,41.6500,0.9200,0.9200,16631.6500,16631.6500,16631.6500,0.0000,1,0,0.0023,0.7983,0.3354,0.0000,2.8062,0.3719,10010.5186,0.0072,0.0026343820873360345,0.8283879394029914
2022-09-06 00:00:00+05:30,18144.1900,1351.1900,16793.0000,8648.8100,10000.0000,0.0000,8144.1900,0.0000,8144.1900,18144.1900,0.0000,0.0000,161.3500,0.9300,0.9300,16793.0000,16793.0000,16793.0000,0.0000,1,0,0.0090,0.8144,0.3346,0.0000,2.7373,0.3713,10009.2144,-0.0001,0.003165215477243551,0.8024794398129128
2022-09-07 00:00:00+05:30,18277.1900,1351.1900,16926.0000,8648.8100,10000.0000,0.0000,8277.1900,0.0000,8277.1900,18277.1900,0.0000,0.0000,133.0000,0.9300,0.9300,16926.0000,16926.0000,16926.0000,0.0000,1,0,0.0073,0.8277,0.3337,0.0000,2.7506,0.3714,9996.6828,-0.0013,0.0031763080263185754,0.7927739909096247
2022-09-08 00:00:00+05:30,18319.1900,1351.1900,16968.0000,8648.8100,10000.0000,0.0000,8319.1900,0.0000,8319.1900,18319.1900,0.0000,0.0000,42.0000,0.9300,0.9300,16968.0000,16968.0000,16968.0000,0.0000,1,0,0.0023,0.8319,0.3327,0.0000,2.9749,0.3690,10093.4203,0.0097,0.0026796814806187095,0.8426596115979004
2022-09-09 00:00:00+05:30,18375.1900,1351.1900,17024.0000,8648.8100,10000.0000,0.0000,8375.1900,0.0000,8375.1900,18375.1900,0.0000,0.0000,56.0000,0.9300,0.9300,17024.0000,17024.0000,17024.0000,0.0000,1,0,0.0031,0.8375,0.3317,0.0000,2.8635,0.3686,10109.9780,0.0016,0.0026144923710349497,0.8529850012309259
2022-09-12 00:00:00+05:30,19670.1900,1351.1900,18319.0000,8648.8100,10000.0000,0.0000,9670.1900,0.0000,9670.1900,19670.1900,0.0000,0.0000,1295.0000,0.9300,0.9300,18319.0000,18319.0000,18319.0000,0.0000,1,0,0.0705,0.9670,0.3416,0.0000,3.5787,0.3913,10167.9865,0.0057,0.0032712247470096855,0.9220722466609725
2022-09-13 00:00:00+05:30,19516.1900,1351.1900,18165.0000,8648.8100,10000.0000,0.0000,9516.1900,0.0000,9516.1900,19516.1900,0.0000,0.0000,-154.0000,0.9300,0.9300,18165.0000,18165.0000,18165.0000,0.0000,1,0,-0.0078,0.9516,0.3407,-0.0078,3.8841,0.3851,10244.4805,0.0075,0.0032541765297141364,0.8858011317290497
2022-09-14 00:00:00+05:30,19339.4400,1351.1900,17988.2500,8648.8100,10000.0000,0.0000,9339.4400,0.0000,9339.4400,19339.4400,0.0000,0.0000,-176.7500,0.9300,0.9300,17988.2500,17988.2500,17988.2500,0.0000,1,0,-0.0091,0.9339,0.3399,-0.0168,3.2155,0.3630,10207.1408,-0.0036,0.003545112515740245,0.8093270472830383
2022-09-15 00:00:00+05:30,19166.1900,1351.1900,17815.0000,8648.8100,10000.0000,0.0000,9166.1900,0.0000,9166.1900,19166.1900,0.0000,0.0000,-173.2500,0.9300,0.9300,17815.0000,17815.0000,17815.0000,0.0000,1,0,-0.0090,0.9166,0.3391,-0.0256,5.2409,0.2944,10134.3608,-0.0071,0.002163008062472371,0.8822111908286636
2022-09-16 00:00:00+05:30,18711.1900,1351.1900,17360.0000,8648.8100,10000.0000,0.0000,8711.1900,0.0000,8711.1900,18711.1900,0.0000,0.0000,-455.0000,0.9300,0.9300,17360.0000,17360.0000,17360.0000,0.0000,1,0,-0.0237,0.8711,0.3393,-0.0488,4.3523,0.2908,9951.6596,-0.0180,0.003579899740356714,0.9273054966397158
2022-09-19 00:00:00+05:30,18725.1900,1351.1900,17374.0000,8648.8100,10000.0000,0.0000,8725.1900,0.0000,8725.1900,18725.1900,0.0000,0.0000,14.0000,0.9300,0.9300,17374.0000,17374.0000,17374.0000,0.0000,1,0,0.0007,0.8725,0.3383,-0.0480,4.5490,0.2890,9998.0153,0.0047,0.003266252614250539,0.8392415342857392
2022-09-20 00:00:00+05:30,18605.8400,1351.1900,17254.6500,8648.8100,10000.0000,0.0000,8605.8400,0.0000,8605.8400,18605.8400,0.0000,0.0000,-119.3500,0.9300,0.9300,17254.6500,17254.6500,17254.6500,0.0000,1,0,-0.0064,0.8606,0.3374,-0.0541,4.5100,0.2893,10089.1958,0.0091,0.0031013287569205614,0.8016666454596699
2022-09-21 00:00:00+05:30,18606.1900,1351.1900,17255.0000,8648.8100,10000.0000,0.0000,8606.1900,0.0000,8606.1900,18606.1900,0.0000,0.0000,0.3500,0.9300,0.9300,17255.0000,17255.0000,17255.0000,0.0000,1,0,0.0000,0.8606,0.3365,-0.0541,4.3768,0.2894,10047.2063,-0.0042,0.003289898900837752,0.8407824745061545
2022-09-22 00:00:00+05:30,18780.8400,1351.1900,17429.6500,8648.8100,10000.0000,0.0000,8780.8400,0.0000,8780.8400,18780.8400,0.0000,0.0000,174.6500,0.9300,0.9300,17429.6500,17429.6500,17429.6500,0.0000,1,0,0.0094,0.8781,0.3357,-0.0452,4.3932,0.2895,10000.3402,-0.0047,0.0034975428139822884,0.8248022283936776
2022-09-23 00:00:00+05:30,18403.1900,1351.1900,17052.0000,8648.8100,10000.0000,0.0000,8403.1900,0.0000,8403.1900,18403.1900,0.0000,0.0000,-377.6500,0.9300,0.9300,17052.0000,17052.0000,17052.0000,0.0000,1,0,-0.0201,0.8403,0.3356,-0.0644,4.1289,0.2933,9828.1293,-0.0172,0.0033143015832423186,0.8711797144696464
2022-09-26 00:00:00+05:30,17661.1900,1351.1900,16310.0000,8648.8100,10000.0000,0.0000,7661.1900,0.0000,7661.1900,17661.1900,0.0000,0.0000,-742.0000,0.9200,0.9200,16310.0000,16310.0000,16310.0000,0.0000,1,0,-0.0403,0.7661,0.3380,-0.1021,3.5084,0.3065,9655.5214,-0.0176,0.002888701217959978,0.991127740324399
2022-09-27 00:00:00+05:30,17353.1900,1351.1900,16002.0000,8648.8100,10000.0000,0.0000,7353.1900,0.0000,7353.1900,17353.1900,0.0000,0.0000,-308.0000,0.9200,0.9200,16002.0000,16002.0000,16002.0000,0.0000,1,0,-0.0174,0.7353,0.3377,-0.1178,3.3648,0.3086,9662.9497,0.0008,0.0026362670397450834,0.9854440263569734
2022-09-28 00:00:00+05:30,17342.6900,1351.1900,15991.5000,8648.8100,10000.0000,0.0000,7342.6900,0.0000,7342.6900,17342.6900,0.0000,0.0000,-10.5000,0.9200,0.9200,15991.5000,15991.5000,15991.5000,0.0000,1,0,-0.0006,0.7343,0.3368,-0.1183,3.5737,0.3064,9541.1489,-0.0126,0.0029612573340353277,0.9510249785161332
2022-09-29 00:00:00+05:30,17591.1900,1351.1900,16240.0000,8648.8100,10000.0000,0.0000,7591.1900,0.0000,7591.1900,17591.1900,0.0000,0.0000,248.5000,0.9200,0.9200,16240.0000,16240.0000,16240.0000,0.0000,1,0,0.0143,0.7591,0.3363,-0.1057,3.4572,0.3042,9550.6469,0.0010,0.0034364831396679636,0.9533988253908773
2022-09-30 00:00:00+05:30,17836.1900,1351.1900,16485.0000,8648.8100,10000.0000,0.0000,7836.1900,0.0000,7836.1900,17836.1900,0.0000,0.0000,245.0000,0.9200,0.9200,16485.0000,16485.0000,16485.0000,0.0000,1,0,0.0139,0.7836,0.3358,-0.0932,3.8407,0.3028,9700.5163,0.0157,0.003110969657894809,0.9301333852008908
2022-10-03 00:00:00+05:30,17414.7900,1351.1900,16063.6000,8648.8100,10000.0000,0.0000,7414.7900,0.0000,7414.7900,17414.7900,0.0000,0.0000,-421.4000,0.9200,0.9200,16063.6000,16063.6000,16063.6000,0.0000,1,0,-0.0236,0.7415,0.3360,-0.1147,3.5503,0.3075,9569.4160,-0.0135,0.003071994399001122,0.9627400134664603
2022-10-04 00:00:00+05:30,17892.5400,1351.1900,16541.3500,8648.8100,10000.0000,0.0000,7892.5400,0.0000,7892.5400,17892.5400,0.0000,0.0000,477.7500,0.9200,0.9200,16541.3500,16541.3500,16541.3500,0.0000,1,0,0.0274,0.7893,0.3366,-0.0904,4.0483,0.3094,9797.0553,0.0238,0.0033909209691363454,1.0174186039055368
2022-10-06 00:00:00+05:30,18683.1900,1351.1900,17332.0000,8648.8100,10000.0000,0.0000,8683.1900,0.0000,8683.1900,18683.1900,0.0000,0.0000,790.6500,0.9300,0.9300,17332.0000,17332.0000,17332.0000,0.0000,1,0,0.0442,0.8683,0.3396,-0.0502,4.4033,0.3196,9819.0850,0.0022,0.0043489858242807804,1.0541463716591009
